Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
1.00,-0.69,-0.94,-0.77,-1.17,-0.45,-1.29,-0.15,1
1.00,-0.51,-1.05,-0.70,-1.11,-0.72,-2.74,0.13,1
1.00,-0.44,-1.07,-0.65,-0.92,-0.46,-3.43,1.20,1
1.00,-0.49,-1.10,-0.78,-0.92,-0.77,-4.30,0.65,1
1.00,-0.48,-0.92,-0.43,-0.90,-0.53,-2.08,0.43,1
1.00,-0.65,-0.88,-0.74,-1.15,-0.45,-4.07,0.90,1
1.00,-0.76,-1.10,-0.49,-1.13,-0.49,-0.86,0.29,1
1.00,-0.72,-1.05,-0.48,-0.87,-0.61,-2.92,0.94,1
1.00,-0.70,-1.00,-0.78,-1.18,-0.77,-2.97,1.20,1
1.00,-0.74,-0.92,-0.67,-1.13,-0.59,-1.29,0.50,1
1.00,-0.44,-1.15,-0.57,-0.94,-0.54,-2.32,0.28,1
1.00,-0.40,-0.91,-0.45,-1.14,-0.53,-3.99,0.17,1
1.00,-0.71,-1.01,-0.76,-1.19,-0.60,-3.19,0.58,1
1.00,-0.45,-0.85,-0.45,-1.00,-0.71,-4.06,1.24,1
1.00,-0.56,-0.94,-0.76,-0.88,-0.48,-1.97,0.48,1
1.00,-0.58,-0.91,-0.59,-0.85,-0.45,-3.24,0.97,1
1.00,-0.64,-1.20,-0.69,-0.88,-0.52,-2.68,1.10,1
1.00,-0.75,-1.01,-0.49,-0.86,-0.51,-4.44,0.72,1
1.00,-0.63,-1.10,-0.61,-1.19,-0.46,-4.05,1.12,1
1.00,-0.42,-1.01,-0.44,-0.90,-0.53,-1.20,0.64,1
1.00,-0.74,-0.89,-0.53,-0.91,-0.43,-0.98,0.36,1
1.00,-0.67,-1.04,-0.68,-1.08,-0.42,-2.30,1.30,1
1.00,-0.57,-1.12,-0.65,-0.91,-0.44,-2.94,0.46,1
1.00,-0.45,-1.02,-0.52,-0.94,-0.71,-3.21,0.72,1
1.00,-0.61,-1.00,-0.75,-1.05,-0.52,-2.12,0.64,1
1.00,-0.68,-1.05,-0.46,-1.13,-0.58,-2.90,0.15,1
1.00,-0.58,-1.12,-0.54,-0.94,-0.46,-2.13,0.58,1
1.00,-0.71,-1.02,-0.71,-0.88,-0.68,-3.38,0.12,1
1.00,-0.68,-0.99,-0.45,-0.91,-0.69,-2.81,-0.12,1
1.00,-0.59,-1.06,-0.50,-0.91,-0.68,-3.53,0.82,1
1.00,-0.46,-1.15,-0.71,-0.96,-0.46,-4.34,-0.07,1
1.00,-0.47,-1.17,-0.55,-1.07,-0.65,-4.04,0.43,1
1.00,-0.53,-0.92,-0.59,-0.95,-0.49,-4.27,0.30,1
1.00,-0.65,-0.94,-0.56,-1.18,-0.52,-1.95,0.08,1
1.00,-0.63,-1.15,-0.67,-0.95,-0.69,-1.89,0.22,1
1.00,-0.73,-0.97,-0.75,-1.08,-0.64,-2.16,-0.07,1
1.00,-0.69,-0.92,-0.78,-1.11,-0.49,-3.75,0.87,1
1.00,-0.47,-1.17,-0.76,-1.04,-0.71,-1.30,1.01,1
1.00,-0.79,-0.88,-0.69,-0.93,-0.59,-4.34,0.08,1
1.00,-0.43,-0.99,-0.76,-1.06,-0.73,-3.48,0.76,1
1.00,-0.44,-0.97,-0.60,-1.03,-0.79,-1.86,0.42,1
1.00,-0.62,-1.16,-0.42,-0.94,-0.46,-2.65,-0.06,1
1.00,-0.48,-1.16,-0.57,-0.94,-0.67,-3.03,0.83,1
1.00,-0.47,-1.13,-0.60,-1.19,-0.46,-1.49,1.23,1
1.00,-0.47,-1.03,-0.63,-1.08,-0.50,-2.72,0.77,1
1.00,-0.71,-0.86,-0.41,-1.13,-0.57,-4.06,0.43,1
1.00,-0.62,-1.02,-0.64,-1.17,-0.60,-0.87,0.98,1
1.00,-0.58,-1.09,-0.69,-0.92,-0.66,-3.74,0.17,1
1.00,-0.59,-1.18,-0.45,-1.14,-0.75,-3.20,0.71,1
1.00,-0.64,-0.88,-0.72,-1.06,-0.58,-1.60,0.93,1
1.00,-0.49,-0.91,-0.76,-1.15,-0.50,-1.14,0.63,1
1.00,-0.56,-1.01,-0.77,-1.03,-0.58,-1.74,0.60,1
1.00,-0.75,-1.19,-0.63,-0.89,-0.52,-3.76,-0.06,1
1.00,-0.45,-1.09,-0.43,-0.97,-0.59,-1.40,0.86,1
1.00,-0.59,-0.92,-0.53,-1.18,-0.40,-2.37,0.15,1
1.00,-0.71,-0.95,-0.54,-1.09,-0.61,-0.91,0.85,1
1.00,-0.59,-1.18,-0.55,-0.92,-0.47,-2.67,0.62,1
1.00,-0.68,-0.91,-0.44,-0.93,-0.53,-3.04,0.72,1
1.00,-0.52,-1.01,-0.41,-1.17,-0.56,-3.16,0.90,1
1.00,-0.63,-0.89,-0.44,-1.02,-0.64,-0.90,1.24,1
1.00,-0.54,-1.10,-0.76,-1.11,-0.74,-3.52,-0.12,1
1.00,-0.61,-0.95,-0.70,-1.00,-0.45,-2.88,0.12,1
1.00,-0.61,-1.08,-0.69,-1.13,-0.76,-2.90,-0.14,1
1.00,-0.44,-1.11,-0.56,-1.12,-0.78,-3.85,-0.03,1
1.00,-0.66,-1.08,-0.50,-1.06,-0.62,-1.89,0.70,1
1.00,-0.51,-1.20,-0.50,-0.93,-0.70,-3.38,0.57,1
1.00,-0.64,-0.88,-0.44,-1.14,-0.43,-2.53,0.80,1
1.00,-0.75,-1.06,-0.55,-0.85,-0.50,-3.14,0.03,1
1.00,-0.59,-1.06,-0.44,-1.08,-0.70,-2.08,0.85,1
1.00,-0.57,-0.87,-0.49,-0.93,-0.56,-3.16,0.17,1
1.00,-0.59,-1.12,-0.64,-1.18,-0.50,-1.87,0.09,1
1.00,-0.53,-1.02,-0.64,-1.07,-0.40,-3.79,0.21,1
1.00,-0.78,-1.00,-0.57,-1.19,-0.58,-1.72,0.35,1
1.00,-0.45,-0.93,-0.57,-1.04,-0.56,-2.98,0.50,1
1.00,-0.73,-1.00,-0.79,-1.07,-0.55,-3.23,0.31,1
1.00,-0.60,-0.98,-0.59,-0.93,-0.51,-1.66,-0.14,1
1.00,-0.43,-1.07,-0.64,-1.17,-0.78,-3.10,0.99,1
1.00,-0.79,-0.95,-0.72,-1.03,-0.65,-4.10,1.12,1
1.00,-0.68,-0.85,-0.40,-1.08,-0.42,-3.59,-0.12,1
1.00,-0.68,-1.15,-0.54,-1.06,-0.70,-3.50,0.98,1
1.00,-0.60,-1.08,-0.64,-1.02,-0.45,-2.75,0.14,1
1.00,-0.48,-1.12,-0.44,-0.91,-0.61,-3.32,0.48,1
1.00,-0.43,-1.07,-0.64,-1.12,-0.66,-3.38,-0.12,1
1.00,-0.44,-0.97,-0.57,-0.86,-0.43,-1.68,0.85,1
1.00,-0.58,-0.89,-0.67,-1.03,-0.66,-1.61,0.19,1
1.00,-0.70,-0.92,-0.65,-1.19,-0.74,-1.19,-0.07,1
1.00,-0.73,-1.16,-0.50,-1.01,-0.47,-1.19,0.78,1
1.00,-0.53,-1.06,-0.59,-1.16,-0.76,-3.27,0.75,1
1.00,-0.80,-0.87,-0.40,-1.12,-0.61,-2.76,0.29,1
1.00,-0.46,-1.10,-0.46,-1.00,-0.55,-1.94,1.14,1
1.00,-0.43,-1.12,-0.63,-1.18,-0.78,-3.56,0.11,1
1.00,-0.74,-1.16,-0.45,-1.18,-0.56,-4.45,0.26,1
1.00,-0.71,-1.10,-0.55,-0.99,-0.64,-1.14,1.21,1
1.00,-0.52,-1.17,-0.69,-1.15,-0.49,-3.84,0.05,1
1.00,-0.66,-1.12,-0.54,-1.08,-0.55,-4.11,0.90,1
1.00,-0.48,-1.09,-0.71,-1.05,-0.68,-2.66,0.25,1
1.00,-0.70,-1.17,-0.76,-1.02,-0.52,-1.24,0.10,1
1.00,-0.58,-1.12,-0.48,-1.02,-0.61,-4.34,1.02,1
1.00,-0.59,-1.03,-0.42,-1.10,-0.54,-4.15,1.11,1
1.00,-0.43,-0.87,-0.79,-1.05,-0.62,-1.48,0.57,1
1.00,-0.69,-1.08,-0.67,-1.02,-0.49,-1.20,0.69,1
1.00,-0.44,-0.96,-0.55,-1.16,-0.61,-2.61,0.63,1
1.00,-0.67,-1.12,-0.73,-0.89,-0.73,-4.44,0.23,1
1.00,-0.72,-1.15,-0.52,-0.88,-0.62,-2.07,1.13,1
1.00,-0.59,-1.10,-0.49,-1.14,-0.77,-1.16,0.51,1
1.00,-0.59,-0.98,-0.66,-0.93,-0.62,-4.13,0.60,1
1.00,-0.42,-1.06,-0.78,-1.02,-0.44,-3.11,1.29,1
1.00,-0.71,-0.96,-0.54,-1.14,-0.66,-1.51,0.84,1
1.00,-0.69,-1.12,-0.46,-1.02,-0.75,-2.53,0.79,1
1.00,-0.79,-1.03,-0.63,-1.16,-0.49,-2.72,-0.02,1
1.00,-0.42,-1.19,-0.49,-0.91,-0.44,-2.39,0.61,1
1.00,-0.59,-0.94,-0.64,-0.91,-0.42,-2.18,1.14,1
1.00,-0.44,-0.89,-0.41,-1.12,-0.65,-1.44,1.06,1
1.00,-0.60,-1.11,-0.49,-0.86,-0.41,-4.19,0.69,1
1.00,-0.61,-1.04,-0.67,-0.96,-0.63,-1.24,0.22,1
1.00,-0.73,-0.99,-0.77,-0.97,-0.47,-4.40,0.86,1
1.00,-0.79,-1.18,-0.49,-0.92,-0.76,-2.34,0.11,1
1.00,-0.58,-1.15,-0.42,-0.90,-0.53,-1.76,-0.12,1
1.00,-0.41,-1.16,-0.66,-1.09,-0.63,-2.88,-0.09,1
1.00,-0.76,-0.87,-0.55,-1.19,-0.56,-1.91,1.11,1
1.00,-0.68,-1.08,-0.79,-1.04,-0.47,-1.79,-0.10,1
1.00,-0.69,-1.11,-0.61,-1.05,-0.46,-2.59,0.25,1
1.00,-0.47,-0.88,-0.60,-1.09,-0.66,-2.14,0.19,1
1.00,-0.43,-0.89,-0.66,-0.90,-0.74,-1.86,1.10,1
1.00,-0.68,-0.88,-0.45,-0.90,-0.77,-3.01,1.08,1
1.00,-0.44,-0.88,-0.50,-0.91,-0.47,-3.34,-0.15,1
1.00,-0.78,-0.86,-0.53,-1.05,-0.48,-1.76,0.98,1
1.00,-0.64,-0.94,-0.53,-1.05,-0.54,-2.19,1.01,1
1.00,-0.69,-0.92,-0.59,-0.97,-0.55,-4.13,0.25,1
1.00,-0.67,-1.19,-0.59,-0.93,-0.41,-2.88,0.86,1
1.00,-0.76,-1.03,-0.54,-1.11,-0.66,-1.01,0.35,1
1.00,-0.55,-1.19,-0.46,-1.04,-0.71,-2.48,0.91,1
1.00,-0.62,-1.20,-0.56,-0.96,-0.51,-1.00,0.56,1
1.00,-0.48,-0.96,-0.43,-1.03,-0.63,-1.78,0.63,1
1.00,-0.57,-1.04,-0.72,-1.12,-0.63,-1.21,0.66,1
1.00,-0.44,-0.95,-0.75,-1.08,-0.56,-3.28,1.10,1
1.00,-0.69,-0.96,-0.62,-0.99,-0.54,-0.90,1.04,1
1.00,-0.74,-1.17,-0.69,-1.07,-0.69,-4.04,0.55,1
1.00,-0.53,-0.90,-0.75,-0.96,-0.49,-3.13,0.52,1
1.00,-0.77,-1.03,-0.42,-1.03,-0.55,-3.61,0.79,1
1.00,-0.51,-1.11,-0.77,-0.87,-0.54,-3.33,-0.02,1
1.00,-0.47,-0.88,-0.52,-1.18,-0.63,-1.88,0.69,1
1.00,-0.50,-0.96,-0.55,-0.95,-0.61,-4.47,0.46,1
1.00,-0.51,-0.86,-0.53,-1.00,-0.52,-1.00,0.58,1
1.00,-0.73,-1.19,-0.50,-1.12,-0.47,-2.58,0.43,1
1.00,-0.43,-1.16,-0.63,-0.92,-0.56,-2.00,0.61,1
1.00,-0.67,-1.11,-0.72,-0.85,-0.78,-1.51,0.43,1
1.00,-0.44,-0.90,-0.45,-0.91,-0.52,-1.92,0.16,1
1.00,-0.62,-1.20,-0.47,-0.90,-0.63,-3.32,1.16,1
1.00,-0.65,-0.96,-0.49,-1.01,-0.66,-3.46,0.29,1
1.00,-0.52,-1.11,-0.77,-0.91,-0.71,-1.75,0.71,1
1.00,-0.44,-0.88,-0.62,-1.06,-0.66,-1.13,0.47,1
1.00,-0.65,-0.89,-0.73,-1.12,-0.58,-0.83,0.70,1
1.00,-0.49,-1.13,-0.77,-1.16,-0.49,-4.06,0.37,1
1.00,-0.76,-1.11,-0.79,-1.13,-0.40,-4.33,0.80,1
1.00,-0.51,-1.17,-0.53,-0.98,-0.70,-4.20,0.00,1
1.00,-0.50,-1.11,-0.60,-0.91,-0.80,-1.87,0.16,1
1.00,-0.73,-0.92,-0.60,-1.19,-0.65,-1.54,0.29,1
1.00,-0.53,-0.87,-0.46,-1.17,-0.51,-2.80,0.04,1
1.00,-0.67,-1.05,-0.53,-1.04,-0.44,-3.67,0.79,1
1.00,-0.72,-0.98,-0.78,-1.04,-0.62,-2.58,0.55,1
1.00,-0.45,-1.00,-0.49,-1.01,-0.46,-1.47,1.29,1
1.00,-0.63,-0.86,-0.68,-1.10,-0.71,-2.96,-0.10,1
1.00,-0.40,-0.88,-0.64,-0.88,-0.64,-2.42,1.17,1
1.00,-0.80,-0.99,-0.45,-0.93,-0.79,-4.01,1.01,1
1.00,-0.46,-0.96,-0.71,-1.11,-0.42,-4.07,0.72,1
1.00,-0.58,-0.97,-0.79,-0.99,-0.49,-4.04,0.60,1
1.00,-0.50,-0.92,-0.70,-0.91,-0.42,-3.95,1.11,1
1.00,-0.76,-1.02,-0.76,-0.95,-0.47,-3.62,0.27,1
1.00,-0.73,-1.04,-0.51,-1.18,-0.42,-3.01,0.43,1
1.00,-0.61,-0.91,-0.53,-0.90,-0.40,-2.60,-0.10,1
1.00,-0.62,-1.11,-0.49,-0.96,-0.46,-2.22,1.24,1
1.00,-0.79,-0.92,-0.40,-1.12,-0.51,-1.07,0.34,1
1.00,-0.72,-0.98,-0.40,-1.01,-0.49,-1.69,0.45,1
1.00,-0.69,-0.86,-0.59,-1.01,-0.50,-3.21,0.81,1
1.00,-0.68,-1.01,-0.57,-1.01,-0.45,-1.22,0.92,1
1.00,-0.62,-1.09,-0.49,-1.01,-0.47,-2.16,0.71,1
1.00,-0.68,-1.17,-0.78,-0.96,-0.66,-2.81,1.21,1
1.00,-0.52,-0.90,-0.77,-1.03,-0.63,-4.36,0.15,1
1.00,-0.66,-0.93,-0.63,-1.14,-0.73,-4.32,0.14,1
1.00,-0.60,-0.91,-0.67,-0.95,-0.60,-3.54,-0.03,1
1.00,-0.67,-1.00,-0.79,-0.96,-0.72,-4.07,0.43,1
1.00,-0.47,-1.17,-0.71,-1.14,-0.70,-2.99,0.08,1
1.00,-0.66,-0.91,-0.57,-1.14,-0.80,-4.22,1.04,1
1.00,-0.75,-1.11,-0.63,-1.05,-0.59,-3.94,0.45,1
1.00,-0.72,-0.98,-0.58,-0.86,-0.66,-1.85,0.35,1
1.00,-0.64,-1.19,-0.69,-1.16,-0.61,-3.69,1.03,1
1.00,-0.78,-1.16,-0.76,-1.05,-0.73,-3.74,0.94,1
1.00,-0.64,-0.94,-0.74,-1.12,-0.75,-3.36,0.80,1
1.00,-0.46,-1.10,-0.53,-0.93,-0.78,-1.51,1.16,1
1.00,-0.43,-1.16,-0.64,-1.14,-0.65,-3.68,0.97,1
1.00,-0.56,-0.95,-0.52,-1.14,-0.79,-4.06,0.24,1
1.00,-0.44,-1.02,-0.64,-1.03,-0.45,-2.92,0.51,1
1.00,-0.64,-0.91,-0.44,-1.07,-0.43,-2.53,0.15,1
1.00,-0.71,-1.14,-0.66,-1.18,-0.69,-2.91,0.48,1
1.00,-0.75,-1.09,-0.56,-0.89,-0.64,-0.81,0.66,1
1.00,-0.71,-0.98,-0.50,-0.96,-0.70,-2.88,1.02,1
1.00,-0.65,-1.18,-0.79,-1.13,-0.55,-1.61,0.43,1
1.00,-0.58,-1.10,-0.62,-0.88,-0.80,-2.37,0.47,1
1.00,-0.70,-0.94,-0.52,-1.16,-0.59,-2.06,0.64,1
1.00,-0.51,-0.96,-0.42,-1.09,-0.56,-1.84,1.26,1
1.00,-0.45,-1.03,-0.73,-0.92,-0.48,-1.73,1.26,1
1.00,-0.61,-1.03,-0.43,-0.99,-0.78,-1.13,0.57,1
1.00,-0.48,-1.03,-0.75,-0.88,-0.64,-1.82,0.26,1
1.00,-0.53,-1.00,-0.51,-1.09,-0.41,-2.38,0.51,1
1.00,-0.60,-0.89,-0.72,-1.16,-0.61,-1.44,0.07,1
1.00,-0.80,-0.88,-0.52,-0.94,-0.60,-4.02,0.21,1
1.00,-0.41,-0.99,-0.75,-1.11,-0.69,-1.70,0.93,1
1.00,-0.69,-1.02,-0.61,-0.88,-0.70,-3.23,0.23,1
1.00,-0.74,-1.11,-0.60,-0.93,-0.68,-3.09,1.14,1
1.00,-0.66,-0.96,-0.65,-1.10,-0.74,-1.83,0.93,1
1.00,-0.46,-0.90,-0.52,-0.93,-0.75,-1.54,0.63,1
1.00,-0.65,-1.12,-0.77,-1.17,-0.43,-3.58,0.34,1
1.00,-0.48,-0.89,-0.41,-0.92,-0.41,-2.42,1.08,1
1.00,-0.76,-0.88,-0.47,-1.11,-0.44,-1.09,0.39,1
1.00,-0.68,-0.88,-0.44,-1.12,-0.71,-2.39,0.27,1
1.00,-0.73,-1.11,-0.63,-0.98,-0.70,-3.62,0.90,1
1.00,-0.40,-1.12,-0.47,-1.03,-0.73,-2.00,0.51,1
1.00,-0.69,-1.09,-0.61,-1.05,-0.66,-3.24,0.09,1
1.00,-0.68,-0.99,-0.60,-0.92,-0.54,-1.21,1.00,1
1.00,-0.62,-0.90,-0.58,-1.18,-0.40,-4.48,-0.05,1
1.00,-0.61,-1.02,-0.72,-0.99,-0.44,-4.37,0.73,1
1.00,-0.56,-0.97,-0.70,-0.90,-0.77,-2.77,0.71,1
1.00,-0.49,-0.90,-0.56,-1.11,-0.74,-2.41,-0.04,1
1.00,-0.46,-0.88,-0.77,-1.01,-0.61,-0.92,1.14,1
1.00,-0.51,-1.19,-0.64,-1.15,-0.51,-2.92,0.29,1
1.00,-0.58,-0.99,-0.50,-1.13,-0.68,-2.50,1.16,1
1.00,-0.76,-1.13,-0.73,-1.16,-0.66,-4.34,1.04,1
1.00,-0.40,-1.08,-0.75,-1.08,-0.76,-4.01,0.67,1
1.00,-0.47,-1.01,-0.56,-0.97,-0.60,-2.52,0.90,1
1.00,-0.72,-0.95,-0.66,-1.08,-0.52,-2.14,-0.03,1
1.00,-0.46,-1.16,-0.80,-0.93,-0.73,-2.27,0.36,1
1.00,-0.77,-0.88,-0.51,-0.95,-0.49,-1.80,-0.11,1
1.00,-0.78,-1.17,-0.62,-1.17,-0.74,-1.99,0.71,1
1.00,-0.61,-1.14,-0.78,-1.04,-0.55,-2.86,0.13,1
1.00,-0.53,-1.14,-0.78,-1.07,-0.51,-1.38,0.48,1
1.00,-0.77,-0.86,-0.74,-1.09,-0.55,-1.06,1.29,1
1.00,-0.65,-1.05,-0.67,-1.10,-0.40,-3.54,-0.08,1
1.00,-0.64,-0.89,-0.70,-1.08,-0.72,-1.11,0.95,1
1.00,-0.64,-0.94,-0.66,-1.15,-0.45,-3.01,1.14,1
1.00,-0.52,-1.19,-0.71,-1.02,-0.66,-3.60,-0.10,1
1.00,-0.73,-0.95,-0.51,-1.03,-0.63,-4.03,0.16,1
1.00,-0.45,-1.15,-0.41,-1.06,-0.56,-1.21,0.29,1
1.00,-0.44,-1.09,-0.76,-0.86,-0.44,-2.04,0.96,1
1.00,-0.50,-0.89,-0.64,-1.19,-0.48,-0.94,0.87,1
1.00,-0.42,-0.94,-0.55,-0.91,-0.42,-1.20,0.93,1
1.00,-0.67,-1.15,-0.80,-1.02,-0.57,-1.73,1.24,1
1.00,-0.72,-1.01,-0.77,-1.10,-0.51,-3.67,0.24,1
1.00,-0.53,-0.89,-0.41,-1.01,-0.44,-2.47,1.14,1
1.00,-0.69,-1.13,-0.59,-1.14,-0.63,-1.12,0.68,1
1.00,-0.63,-0.86,-0.57,-1.11,-0.63,-2.57,-0.12,1
1.00,-0.60,-1.13,-0.60,-1.19,-0.60,-2.59,0.62,1
1.00,-0.61,-1.05,-0.50,-1.18,-0.53,-4.47,1.17,1
1.00,-0.69,-1.04,-0.52,-1.00,-0.56,-3.45,1.24,1
1.00,-0.74,-0.90,-0.76,-1.17,-0.80,-4.44,0.67,1
1.00,-0.73,-1.11,-0.70,-1.00,-0.48,-1.57,0.20,1
1.00,-0.48,-0.92,-0.58,-1.18,-0.62,-4.15,0.99,1
1.00,-0.51,-1.04,-0.79,-1.07,-0.74,-2.31,0.81,1
1.00,-0.50,-1.08,-0.61,-1.20,-0.54,-3.62,0.14,1
1.00,-0.47,-0.86,-0.72,-0.95,-0.77,-4.00,1.20,1
1.00,-0.64,-0.90,-0.65,-1.15,-0.45,-2.03,-0.07,1
1.00,-0.65,-1.16,-0.75,-0.92,-0.49,-1.68,0.81,1
1.00,-0.48,-1.17,-0.59,-1.04,-0.53,-1.07,1.01,1
1.00,-0.57,-0.98,-0.52,-1.07,-0.73,-1.63,0.77,1
1.00,-0.45,-1.09,-0.54,-1.17,-0.62,-2.07,0.87,1
1.00,-0.48,-1.03,-0.50,-1.09,-0.41,-2.88,0.76,1
1.00,-0.51,-1.03,-0.57,-0.99,-0.57,-1.20,0.41,1
1.00,-0.42,-1.16,-0.62,-1.14,-0.52,-3.60,-0.05,1
1.00,-0.73,-0.88,-0.43,-0.99,-0.76,-1.47,1.24,1
1.00,-0.51,-0.91,-0.47,-1.18,-0.53,-1.64,0.54,1
1.00,-0.74,-0.88,-0.45,-1.16,-0.68,-1.46,0.08,1
1.00,-0.74,-1.19,-0.48,-1.12,-0.53,-3.12,0.10,1
1.00,-0.52,-1.04,-0.73,-1.13,-0.41,-0.92,0.05,1
1.00,-0.64,-0.90,-0.68,-1.03,-0.53,-2.88,0.04,1
1.00,-0.62,-0.98,-0.74,-1.10,-0.58,-3.09,0.68,1
1.00,-0.44,-0.90,-0.60,-0.90,-0.77,-3.92,0.13,1
1.00,-0.75,-0.94,-0.45,-0.87,-0.41,-3.00,0.47,1
1.00,-0.41,-0.86,-0.60,-1.08,-0.64,-1.27,0.57,1
1.00,-0.60,-1.04,-0.56,-0.96,-0.43,-2.07,0.35,1
1.00,-0.66,-0.99,-0.67,-0.91,-0.65,-1.50,0.00,1
1.00,-0.60,-0.94,-0.57,-1.18,-0.62,-4.24,0.03,1
1.00,-0.68,-1.18,-0.42,-0.91,-0.61,-2.33,0.12,1
1.00,-0.72,-1.05,-0.70,-0.86,-0.67,-2.47,0.60,1
1.00,-0.42,-0.96,-0.79,-0.89,-0.62,-3.86,1.29,1
1.00,-0.67,-0.96,-0.48,-0.98,-0.48,-3.60,1.00,1
1.00,-0.54,-1.17,-0.59,-0.98,-0.71,-3.42,0.38,1
1.00,-0.57,-1.08,-0.44,-1.12,-0.70,-3.72,0.05,1
1.00,-0.66,-1.01,-0.53,-1.08,-0.63,-1.66,0.90,1
1.00,-0.48,-0.89,-0.52,-0.89,-0.56,-1.47,1.13,1
1.00,-0.75,-1.07,-0.45,-0.98,-0.76,-3.28,0.28,1
1.00,-0.46,-1.00,-0.67,-0.97,-0.46,-2.63,0.28,1
1.00,-0.67,-0.89,-0.52,-1.17,-0.70,-3.07,1.07,1
1.00,-0.53,-1.20,-0.49,-0.98,-0.59,-1.56,0.61,1
1.00,-0.45,-1.16,-0.74,-1.08,-0.56,-2.47,1.26,1
1.00,-0.74,-1.12,-0.41,-0.88,-0.51,-3.53,0.67,1
1.00,-0.48,-1.13,-0.57,-1.11,-0.75,-4.15,1.28,1
1.00,-0.69,-0.99,-0.49,-0.89,-0.48,-0.80,0.79,1
1.00,-0.60,-1.03,-0.64,-0.94,-0.76,-3.34,1.26,1
1.00,-0.78,-0.98,-0.46,-1.00,-0.44,-3.41,1.14,1
1.00,-0.70,-0.86,-0.78,-0.96,-0.41,-1.09,0.92,1
1.00,-0.44,-0.96,-0.52,-1.07,-0.58,-3.92,1.30,1
1.00,-0.45,-0.91,-0.59,-0.85,-0.42,-1.20,0.81,1
1.00,-0.53,-0.97,-0.44,-0.95,-0.49,-3.50,0.97,1
1.00,-0.48,-1.03,-0.77,-1.15,-0.48,-3.33,1.05,1
1.00,-0.53,-1.02,-0.65,-0.91,-0.63,-4.44,0.58,1
1.00,-0.62,-1.16,-0.68,-0.91,-0.64,-1.78,-0.03,1
1.00,-0.47,-1.01,-0.71,-1.08,-0.68,-4.42,-0.06,1
1.00,-0.47,-0.92,-0.59,-0.96,-0.78,-2.04,0.13,1
1.00,-0.69,-0.86,-0.69,-0.89,-0.63,-2.01,1.22,1
1.00,-0.53,-0.94,-0.57,-0.95,-0.43,-2.59,1.11,1
1.00,-0.74,-1.08,-0.43,-0.90,-0.77,-3.35,0.50,1
1.00,-0.72,-1.14,-0.69,-1.14,-0.52,-1.77,-0.11,1
1.00,-0.51,-0.96,-0.63,-1.07,-0.77,-3.99,0.38,1
1.00,-0.72,-1.02,-0.75,-0.88,-0.64,-0.84,0.66,1
1.00,-0.69,-0.98,-0.76,-1.06,-0.76,-1.29,1.10,1
1.00,-0.56,-1.05,-0.52,-1.06,-0.68,-4.44,0.64,1
1.00,-0.56,-1.19,-0.60,-0.91,-0.47,-1.12,0.23,1
1.00,-0.43,-1.13,-0.77,-1.11,-0.45,-1.54,0.36,1
1.00,-0.52,-1.09,-0.63,-0.90,-0.46,-3.33,1.07,1
1.00,-0.80,-1.08,-0.66,-0.93,-0.68,-3.64,0.65,1
1.00,-0.64,-1.17,-0.58,-1.14,-0.61,-2.03,0.42,1
1.00,-0.62,-1.10,-0.79,-1.05,-0.58,-3.05,0.38,1
1.00,-0.78,-1.07,-0.41,-1.07,-0.45,-2.23,0.48,1
1.00,-0.77,-0.88,-0.56,-1.18,-0.47,-3.47,0.18,1
1.00,-0.66,-0.86,-0.78,-1.12,-0.55,-0.99,0.09,1
1.00,-0.79,-1.00,-0.74,-1.05,-0.70,-4.21,0.87,1
1.00,-0.66,-0.90,-0.63,-0.89,-0.61,-1.32,0.61,1
1.00,-0.67,-1.06,-0.63,-1.12,-0.42,-0.94,1.03,1
1.00,-0.77,-1.08,-0.60,-0.98,-0.74,-2.09,0.42,1
1.00,-0.73,-0.87,-0.58,-1.05,-0.64,-3.91,1.09,1
1.00,-0.68,-1.15,-0.77,-1.01,-0.69,-2.41,1.19,1
1.00,-0.46,-0.85,-0.54,-0.87,-0.45,-2.26,-0.04,1
1.00,-0.69,-1.13,-0.63,-1.15,-0.46,-3.97,1.08,1
1.00,-0.78,-1.15,-0.68,-1.08,-0.54,-2.05,0.75,1
1.00,-0.43,-1.06,-0.58,-1.10,-0.48,-4.42,0.68,1
1.00,-0.65,-0.92,-0.48,-1.17,-0.77,-2.16,0.27,1
1.00,-0.64,-1.20,-0.75,-0.94,-0.40,-1.26,0.02,1
1.00,-0.70,-0.96,-0.63,-1.16,-0.41,-0.91,1.11,1
1.00,-0.64,-0.89,-0.76,-1.18,-0.57,-4.34,1.00,1
1.00,-0.64,-1.08,-0.73,-0.94,-0.70,-1.76,0.94,1
1.00,-0.79,-0.89,-0.40,-1.19,-0.70,-0.99,0.07,1
1.00,-0.75,-0.96,-0.58,-0.98,-0.67,-4.17,0.13,1
1.00,-0.44,-1.16,-0.43,-0.89,-0.70,-4.16,1.03,1
1.00,-0.69,-1.01,-0.70,-1.16,-0.54,-4.36,0.35,1
1.00,-0.75,-0.90,-0.58,-1.05,-0.47,-3.26,0.52,1
1.00,-0.52,-0.99,-0.67,-1.13,-0.79,-1.75,0.03,1
1.00,-0.49,-1.09,-0.75,-0.92,-0.65,-1.44,1.03,1
